,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1291,2025,MI,FT,Systems Engineer,89400,USD,89400,US,0,US,M
1292,2025,SE,FT,Software Engineer,282200,USD,282200,US,0,US,M
1293,2025,SE,FT,Software Engineer,188200,USD,188200,US,0,US,M
1294,2025,SE,FT,IAM Engineer,140000,USD,140000,US,0,US,M
1295,2025,SE,FT,IAM Engineer,105000,USD,105000,US,0,US,M
1296,2025,MI,FT,Security Analyst,100800,USD,100800,US,0,US,M
1297,2025,MI,FT,Security Analyst,67200,USD,67200,US,0,US,M
1298,2025,SE,FT,Platform Engineer,150000,USD,150000,US,0,US,M
1299,2025,SE,FT,Platform Engineer,115000,USD,115000,US,0,US,M
1300,2025,SE,FT,Platform Engineer,160000,USD,160000,US,0,US,M
1301,2025,SE,FT,Platform Engineer,125000,USD,125000,US,0,US,M
1302,2025,SE,FT,Security Specialist,170700,USD,170700,US,100,US,M
1303,2025,SE,FT,Security Specialist,85300,USD,85300,US,100,US,M
1304,2025,SE,FT,SOC Analyst,78520,USD,78520,US,0,US,M
1305,2025,SE,FT,SOC Analyst,56160,USD,56160,US,0,US,M
1306,2025,MI,FT,Project Manager,95000,USD,95000,US,0,US,M
1307,2025,MI,FT,Project Manager,75000,USD,75000,US,0,US,M
1308,2025,SE,FT,Systems Administrator,150500,USD,150500,US,0,US,M
1309,2025,SE,FT,Systems Administrator,100300,USD,100300,US,0,US,M
1310,2025,SE,FT,Software Developer,178100,USD,178100,US,0,US,M
1311,2025,SE,FT,Software Developer,79800,USD,79800,US,0,US,M
1312,2025,SE,FT,Systems Architect,363000,USD,363000,US,0,US,M
1313,2025,SE,FT,Systems Architect,327000,USD,327000,US,0,US,M
1314,2025,SE,FT,Isso,173000,USD,173000,US,0,US,M
1315,2025,SE,FT,Isso,168000,USD,168000,US,0,US,M
1316,2025,EN,FT,Internal Auditor,109000,USD,109000,US,100,US,M
1317,2025,EN,FT,Internal Auditor,80000,USD,80000,US,100,US,M
1318,2025,SE,FT,DevOps Engineer,187300,USD,187300,US,0,US,M
1319,2025,SE,FT,DevOps Engineer,100300,USD,100300,US,0,US,M
1320,2025,SE,FT,DevOps Engineer,187300,USD,187300,US,0,US,M
1321,2025,SE,FT,DevOps Engineer,100300,USD,100300,US,0,US,M
1322,2025,SE,FT,Infrastructure Engineer,115000,USD,115000,US,0,US,M
1323,2025,SE,FT,Infrastructure Engineer,90000,USD,90000,US,0,US,M
1324,2025,MI,FT,Analyst,130000,USD,130000,US,0,US,M
1325,2025,MI,FT,Analyst,100000,USD,100000,US,0,US,M
1326,2025,MI,FT,Manager,201193,USD,201193,US,0,US,M
1327,2025,MI,FT,Manager,164612,USD,164612,US,0,US,M
1328,2025,SE,FT,Threat Hunter,269075,USD,269075,US,0,US,M
1329,2025,SE,FT,Threat Hunter,148850,USD,148850,US,0,US,M
1330,2025,SE,FT,Security Architect,150000,USD,150000,US,100,US,M
1331,2025,SE,FT,Security Architect,81046,USD,81046,US,100,US,M
1332,2025,SE,FT,Security Engineer,196000,USD,196000,US,0,US,M
1333,2025,SE,FT,Security Engineer,85000,USD,85000,US,0,US,M
1334,2025,SE,FT,Security Engineer,299928,USD,299928,US,0,US,M
1335,2025,SE,FT,Security Engineer,199952,USD,199952,US,0,US,M
1336,2025,MI,FT,Security Engineer,123200,USD,123200,US,100,US,M
1337,2025,MI,FT,Security Engineer,60100,USD,60100,US,100,US,M
1338,2025,SE,FT,Security Engineer,187000,USD,187000,US,0,US,M
1339,2025,SE,FT,Security Engineer,119000,USD,119000,US,0,US,M
1340,2025,SE,FT,Security Engineer,196000,USD,196000,US,100,US,M
1341,2025,SE,FT,Security Engineer,100000,USD,100000,US,100,US,M
1342,2025,EN,FT,Analyst,91261,USD,91261,NZ,0,NZ,M
1343,2025,EN,FT,Analyst,73335,USD,73335,NZ,0,NZ,M
1344,2025,SE,FT,Manager,170760,USD,170760,US,0,US,M
1345,2025,SE,FT,Manager,113840,USD,113840,US,0,US,M
1346,2025,MI,FT,Reverse Engineer,121000,USD,121000,US,0,US,M
1347,2025,MI,FT,Reverse Engineer,80700,USD,80700,US,0,US,M
1348,2025,SE,FT,Compliance Analyst,150000,USD,150000,US,0,US,M
1349,2025,SE,FT,Compliance Analyst,100000,USD,100000,US,0,US,M
1350,2025,EX,FT,Account Executive,300000,USD,300000,US,0,US,M
1351,2025,EX,FT,Account Executive,250000,USD,250000,US,0,US,M
1352,2025,MI,FT,Platform Engineer,121400,USD,121400,US,100,US,M
1353,2025,MI,FT,Platform Engineer,89000,USD,89000,US,100,US,M
1354,2025,SE,FT,Systems Engineer,131584,USD,131584,US,0,US,M
1355,2025,SE,FT,Systems Engineer,105622,USD,105622,US,0,US,M
1356,2025,MI,FT,Manager,82000,GBP,103797,GB,0,GB,M
1357,2025,MI,FT,Manager,65600,GBP,83037,GB,0,GB,M
1358,2025,SE,FT,Information Systems Security Manager,172155,USD,172155,US,0,US,M
1359,2025,SE,FT,Information Systems Security Manager,127245,USD,127245,US,0,US,M
1360,2025,SE,FT,Information Systems Security Manager,211861,USD,211861,US,0,US,M
1361,2025,SE,FT,Information Systems Security Manager,161158,USD,161158,US,0,US,M
1362,2025,MI,FT,Penetration Tester,179000,USD,179000,US,0,US,M
1363,2025,MI,FT,Penetration Tester,112000,USD,112000,US,0,US,M
1364,2025,SE,FT,Manager,289951,USD,289951,US,0,US,M
1365,2025,SE,FT,Manager,193301,USD,193301,US,0,US,M
1366,2025,SE,FT,System Administrator,164000,USD,164000,US,0,US,M
1367,2025,SE,FT,System Administrator,82000,USD,82000,US,0,US,M
1368,2025,EN,FT,Systems Administrator,92000,USD,92000,US,0,US,M
1369,2025,EN,FT,Systems Administrator,68000,USD,68000,US,0,US,M
1370,2025,SE,FT,Systems Administrator,173650,USD,173650,US,0,US,M
1371,2025,SE,FT,Systems Administrator,128350,USD,128350,US,0,US,M
1372,2025,MI,FT,Systems Administrator,101200,USD,101200,US,0,US,M
1373,2025,MI,FT,Systems Administrator,74800,USD,74800,US,0,US,M
1374,2025,SE,FT,Systems Administrator,125350,USD,125350,US,0,US,M
1375,2025,SE,FT,Systems Administrator,92650,USD,92650,US,0,US,M
1376,2025,SE,FT,System Administrator,203000,USD,203000,US,0,US,M
1377,2025,SE,FT,System Administrator,101000,USD,101000,US,0,US,M
1378,2025,SE,FT,Software Engineer,227950,USD,227950,US,0,US,M
1379,2025,SE,FT,Software Engineer,126100,USD,126100,US,0,US,M
1380,2025,MI,FT,Security Engineer,151800,USD,151800,US,0,US,M
1381,2025,MI,FT,Security Engineer,91800,USD,91800,US,0,US,M
1382,2025,SE,FT,Solutions Architect,230000,USD,230000,US,0,US,M
1383,2025,SE,FT,Solutions Architect,170000,USD,170000,US,0,US,M
1384,2025,MI,FT,Data Engineer,135700,USD,135700,US,0,US,M
1385,2025,MI,FT,Data Engineer,100300,USD,100300,US,0,US,M
1386,2025,MI,FT,Analyst,153925,USD,153925,US,0,US,M
1387,2025,MI,FT,Analyst,85150,USD,85150,US,0,US,M
1388,2025,SE,FT,Manager,190000,USD,190000,US,0,US,M
1389,2025,SE,FT,Manager,160000,USD,160000,US,0,US,M
1390,2025,SE,FT,Network Architect,130425,USD,130425,AU,0,AU,M
1391,2025,SE,FT,Network Architect,72150,USD,72150,AU,0,AU,M
1392,2025,SE,FT,IT Manager,158000,USD,158000,US,0,US,M
1393,2025,SE,FT,IT Manager,130000,USD,130000,US,0,US,M
1394,2025,SE,FT,Splunk Engineer,225000,USD,225000,US,0,US,M
1395,2025,SE,FT,Splunk Engineer,99000,USD,99000,US,0,US,M
1396,2025,SE,FT,Vulnerability Analyst,225000,USD,225000,US,0,US,M
1397,2025,SE,FT,Vulnerability Analyst,99000,USD,99000,US,0,US,M
1398,2025,MI,FT,Security Analyst,158100,USD,158100,US,100,US,M
1399,2025,MI,FT,Security Analyst,75200,USD,75200,US,100,US,M
1400,2025,SE,FT,Detection Engineer,170000,USD,170000,US,0,US,M
1401,2025,SE,FT,Detection Engineer,130000,USD,130000,US,0,US,M
1402,2025,SE,FT,Security Analyst,121688,USD,121688,US,100,US,M
1403,2025,SE,FT,Security Analyst,82969,USD,82969,US,100,US,M
1404,2025,MI,FT,Security Analyst,81125,USD,81125,US,100,US,M
1405,2025,MI,FT,Security Analyst,55313,USD,55313,US,100,US,M
1406,2025,MI,FT,Security Specialist,75000,USD,75000,US,0,US,M
1407,2025,MI,FT,Security Specialist,62000,USD,62000,US,0,US,M
1408,2025,MI,FT,Analyst,160000,USD,160000,US,0,US,M
1409,2025,MI,FT,Analyst,120000,USD,120000,US,0,US,M
1410,2025,SE,FT,Security Engineer,225000,USD,225000,US,0,US,M
1411,2025,SE,FT,Security Engineer,99000,USD,99000,US,0,US,M
1412,2025,SE,FT,Manager,160750,USD,160750,US,100,US,M
1413,2025,SE,FT,Manager,100600,USD,100600,US,100,US,M
1414,2025,SE,FT,Manager,253425,USD,253425,US,100,US,M
1415,2025,SE,FT,Manager,207348,USD,207348,US,100,US,M
1416,2025,SE,FT,Security Engineer,198000,USD,198000,US,0,US,M
1417,2025,SE,FT,Security Engineer,86900,USD,86900,US,0,US,M
1418,2025,MI,FT,Automation Engineer,158000,USD,158000,US,0,US,M
1419,2025,MI,FT,Automation Engineer,69400,USD,69400,US,0,US,M
1420,2025,MI,FT,Security Engineer,212800,USD,212800,US,0,US,L
1421,2025,MI,FT,Security Engineer,125500,USD,125500,US,0,US,L
1422,2025,MI,FT,Security Engineer,212800,USD,212800,US,0,US,L
1423,2025,MI,FT,Security Engineer,125500,USD,125500,US,0,US,L
1424,2025,MI,FT,DevSecOps Engineer,206300,USD,206300,US,0,US,M
1425,2025,MI,FT,DevSecOps Engineer,123800,USD,123800,US,0,US,M
1426,2025,MI,FT,DevSecOps Engineer,206300,USD,206300,US,0,US,M
1427,2025,MI,FT,DevSecOps Engineer,123800,USD,123800,US,0,US,M
1428,2025,SE,FT,Manager,306600,USD,306600,US,0,US,M
1429,2025,SE,FT,Manager,184000,USD,184000,US,0,US,M
1430,2025,EX,FT,Cloud Security,275000,USD,275000,US,0,US,M
1431,2025,EX,FT,Cloud Security,200000,USD,200000,US,0,US,M
1432,2025,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
1433,2025,SE,FT,Security Engineer,126000,USD,126000,US,0,US,M
1434,2025,SE,FT,Analyst,225000,USD,225000,US,0,US,M
1435,2025,SE,FT,Analyst,99000,USD,99000,US,0,US,M
1436,2025,SE,FT,Software Engineer,218100,USD,218100,US,0,US,M
1437,2025,SE,FT,Software Engineer,103800,USD,103800,US,0,US,M
1438,2025,SE,FT,Security Engineer,376000,USD,376000,US,0,US,M
1439,2025,SE,FT,Security Engineer,184000,USD,184000,US,0,US,M
1440,2025,SE,FT,Security Engineer,376000,USD,376000,US,0,US,M
1441,2025,SE,FT,Security Engineer,184000,USD,184000,US,0,US,M
1442,2025,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
1443,2025,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
1444,2025,EX,FT,Security Engineer,375666,USD,375666,US,0,US,M
1445,2025,EX,FT,Security Engineer,250444,USD,250444,US,0,US,M
1446,2025,SE,FT,Security Engineer,197800,USD,197800,US,0,US,M
1447,2025,SE,FT,Security Engineer,127500,USD,127500,US,0,US,M
1448,2025,EN,FT,Security Administrator,30000,EUR,31578,IT,0,IT,M
1449,2025,EN,FT,Security Administrator,26000,EUR,27368,IT,0,IT,M
1450,2025,EX,FT,Account Executive,140000,USD,140000,US,0,US,M
1451,2025,EX,FT,Account Executive,125000,USD,125000,US,0,US,M
1452,2025,SE,FT,System Administrator,176000,USD,176000,US,0,US,M
1453,2025,SE,FT,System Administrator,77600,USD,77600,US,0,US,M
1454,2025,MI,FT,Analyst,198000,USD,198000,US,0,US,M
1455,2025,MI,FT,Analyst,86800,USD,86800,US,0,US,M
1456,2025,SE,FT,Network Engineer,176000,USD,176000,US,0,US,M
1457,2025,SE,FT,Network Engineer,77500,USD,77500,US,0,US,M
1458,2025,SE,FT,System Administrator,176000,USD,176000,US,0,US,M
1459,2025,SE,FT,System Administrator,77600,USD,77600,US,0,US,M
1460,2025,SE,FT,Network Engineer,185000,USD,185000,US,0,US,M
1461,2025,SE,FT,Network Engineer,134000,USD,134000,US,0,US,M
1462,2025,MI,FT,Systems Engineer,198000,USD,198000,US,0,US,M
1463,2025,MI,FT,Systems Engineer,86900,USD,86900,US,0,US,M
1464,2025,MI,FT,Manager,198000,USD,198000,US,0,US,M
1465,2025,MI,FT,Manager,86800,USD,86800,US,0,US,M
1466,2025,EN,FT,SOC Analyst,96000,USD,96000,US,0,US,M
1467,2025,EN,FT,SOC Analyst,80000,USD,80000,US,0,US,M
1468,2025,SE,FT,Security Engineer,190200,USD,190200,US,0,US,M
1469,2025,SE,FT,Security Engineer,108700,USD,108700,US,0,US,M
1470,2025,SE,FT,Software Engineer,215500,USD,215500,US,0,US,M
1471,2025,SE,FT,Software Engineer,161500,USD,161500,US,0,US,M
1472,2025,MI,FT,Manager,175000,USD,175000,CA,0,CA,M
1473,2025,MI,FT,Manager,84000,USD,84000,CA,0,CA,M
1474,2025,EN,FT,Analyst,270000,USD,270000,US,0,US,M
1475,2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
1476,2025,EN,FT,Analyst,270000,USD,270000,US,0,US,M
1477,2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
1478,2025,EN,FT,Analyst,270000,USD,270000,US,0,US,M
1479,2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
1480,2025,EN,FT,Analyst,270000,USD,270000,US,0,US,M
1481,2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
1482,2025,EN,FT,Analyst,270000,USD,270000,US,0,US,M
1483,2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
1484,2025,EN,PT,Security Analyst,48000,USD,48000,US,0,US,M
1485,2025,EN,PT,Security Analyst,33000,USD,33000,US,0,US,M
1486,2025,EN,FT,Security Analyst,64000,USD,64000,US,0,US,M
1487,2025,EN,FT,Security Analyst,56000,USD,56000,US,0,US,M
1488,2025,SE,FT,Consultant,138000,USD,138000,CA,0,CA,M
1489,2025,SE,FT,Consultant,72000,USD,72000,CA,0,CA,M
1490,2025,SE,FT,Manager,175000,USD,175000,CA,0,CA,M
1491,2025,SE,FT,Manager,84000,USD,84000,CA,0,CA,M
1492,2025,SE,FT,Reverse Engineer,240000,USD,240000,US,0,US,M
1493,2025,SE,FT,Reverse Engineer,181000,USD,181000,US,0,US,M
1494,2025,SE,FT,Data Engineer,221800,USD,221800,US,0,US,M
1495,2025,SE,FT,Data Engineer,133100,USD,133100,US,0,US,M
1496,2025,SE,FT,Security Specialist,239800,USD,239800,US,0,US,M
1497,2025,SE,FT,Security Specialist,129300,USD,129300,US,0,US,M
1498,2025,EN,FT,IAM Engineer,124400,USD,124400,US,100,US,M
1499,2025,EN,FT,IAM Engineer,100800,USD,100800,US,100,US,M
1500,2025,MI,FT,Program Manager,210000,USD,210000,US,0,US,M
1501,2025,MI,FT,Program Manager,160000,USD,160000,US,0,US,M
1502,2025,SE,FT,Manager,175000,USD,175000,CA,0,CA,M
1503,2025,SE,FT,Manager,84000,USD,84000,CA,0,CA,M
1504,2025,EN,FT,Analyst,130000,USD,130000,US,0,US,M
1505,2025,EN,FT,Analyst,120000,USD,120000,US,0,US,M
1506,2025,SE,FT,Digital Network Exploitation Analyst,220000,USD,220000,US,0,US,M
1507,2025,SE,FT,Digital Network Exploitation Analyst,150000,USD,150000,US,0,US,M
1508,2025,SE,FT,Security Compliance Engineer,250000,USD,250000,US,0,US,M
1509,2025,SE,FT,Security Compliance Engineer,180000,USD,180000,US,0,US,M
1510,2025,MI,FT,DevSecOps,272700,USD,272700,US,0,US,M
1511,2025,MI,FT,DevSecOps,155800,USD,155800,US,0,US,M
1512,2025,MI,FT,DevSecOps,135000,USD,135000,US,0,US,M
1513,2025,MI,FT,DevSecOps,105000,USD,105000,US,0,US,M
1514,2025,MI,FT,DevSecOps Engineer,221000,USD,221000,US,0,US,M
1515,2025,MI,FT,DevSecOps Engineer,139000,USD,139000,US,0,US,M
1516,2025,MI,FT,DevSecOps Engineer,221000,USD,221000,US,0,US,M
1517,2025,MI,FT,DevSecOps Engineer,139000,USD,139000,US,0,US,M
1518,2025,MI,FT,DevSecOps Engineer,221000,USD,221000,US,0,US,M
1519,2025,MI,FT,DevSecOps Engineer,139000,USD,139000,US,0,US,M
1520,2025,MI,FT,DevSecOps Engineer,221000,USD,221000,US,0,US,M
1521,2025,MI,FT,DevSecOps Engineer,139000,USD,139000,US,0,US,M
1522,2025,MI,FT,Security Engineer,342000,USD,342000,US,100,US,M
1523,2025,MI,FT,Security Engineer,264000,USD,264000,US,100,US,M
1524,2025,SE,FT,Security Engineer,206999,USD,206999,US,0,US,M
1525,2025,SE,FT,Security Engineer,184000,USD,184000,US,0,US,M
1526,2025,SE,FT,Security Engineer,130000,USD,130000,US,0,US,M
1527,2025,SE,FT,Security Engineer,100000,USD,100000,US,0,US,M
1528,2025,MI,FT,Security Engineer,325000,USD,325000,US,0,US,M
1529,2025,MI,FT,Security Engineer,260000,USD,260000,US,0,US,M
1530,2025,MI,FT,Security Engineer,325000,USD,325000,US,100,US,M
1531,2025,MI,FT,Security Engineer,260000,USD,260000,US,100,US,M
1532,2025,SE,FT,Security Engineer,173000,USD,173000,US,0,US,M
1533,2025,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
1534,2025,SE,FT,Security Engineer,320000,USD,320000,US,0,US,M
1535,2025,SE,FT,Security Engineer,272000,USD,272000,US,0,US,M
1536,2025,SE,FT,Security Engineer,320000,USD,320000,US,0,US,M
1537,2025,SE,FT,Security Engineer,272000,USD,272000,US,0,US,M
1538,2025,SE,FT,Security Engineer,320000,USD,320000,US,0,US,M
1539,2025,SE,FT,Security Engineer,272000,USD,272000,US,0,US,M
1540,2025,SE,FT,Security Engineer,320000,USD,320000,US,0,US,M
1541,2025,SE,FT,Security Engineer,272000,USD,272000,US,0,US,M
1542,2025,MI,FT,Security Engineer,60000,GBP,75949,GB,0,GB,M
1543,2025,MI,FT,Security Engineer,55000,GBP,69620,GB,0,GB,M
1544,2025,SE,FT,Penetration Tester,131300,USD,131300,US,0,US,M
1545,2025,SE,FT,Penetration Tester,111605,USD,111605,US,0,US,M
1546,2025,MI,FT,Security Operations Specialist,90000,USD,90000,US,0,US,M
1547,2025,MI,FT,Security Operations Specialist,80000,USD,80000,US,0,US,M
1548,2025,SE,FT,Manager,234000,USD,234000,CA,0,CA,M
1549,2025,SE,FT,Manager,97000,USD,97000,CA,0,CA,M
1550,2025,MI,FT,Security Operations Manager,140000,USD,140000,US,100,US,M
1551,2025,MI,FT,Security Operations Manager,125000,USD,125000,US,100,US,M
1552,2025,SE,FT,Solutions Architect,156000,USD,156000,CA,0,CA,M
1553,2025,SE,FT,Solutions Architect,85000,USD,85000,CA,0,CA,M
1554,2025,MI,FT,Cyber Security,87000,USD,87000,AU,0,AU,M
1555,2025,MI,FT,Cyber Security,80000,USD,80000,AU,0,AU,M
1556,2025,EX,FT,Cyber Security,270000,USD,270000,US,0,US,M
1557,2025,EX,FT,Cyber Security,230000,USD,230000,US,0,US,M
1558,2025,MI,FT,Manager,231700,USD,231700,US,0,US,M
1559,2025,MI,FT,Manager,128700,USD,128700,US,0,US,M
1560,2025,SE,FT,Manager,175000,USD,175000,CA,0,CA,M
1561,2025,SE,FT,Manager,84000,USD,84000,CA,0,CA,M
1562,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1563,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1564,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1565,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1566,2025,SE,FT,Detection Engineer,131300,USD,131300,US,0,US,M
1567,2025,SE,FT,Detection Engineer,111605,USD,111605,US,0,US,M
1568,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1569,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1570,2025,SE,FT,Compliance Specialist,100000,USD,100000,US,0,US,M
1571,2025,SE,FT,Compliance Specialist,90000,USD,90000,US,0,US,M
1572,2025,EX,FT,Director of Information Security,300000,USD,300000,CA,100,CA,M
1573,2025,EX,FT,Director of Information Security,244500,USD,244500,CA,100,CA,M
1574,2025,EN,FT,Analyst,104577,USD,104577,CA,0,CA,M
1575,2025,EN,FT,Analyst,85948,USD,85948,CA,0,CA,M
1576,2025,SE,FT,Project Manager,216000,USD,216000,US,0,US,M
1577,2025,SE,FT,Project Manager,135000,USD,135000,US,0,US,M
1578,2025,MI,FT,Software Engineer,170000,USD,170000,US,0,US,M
1579,2025,MI,FT,Software Engineer,120000,USD,120000,US,0,US,M
1580,2025,SE,FT,Systems Administrator,73000,USD,73000,US,0,US,M
1581,2025,SE,FT,Systems Administrator,68640,USD,68640,US,0,US,M
1582,2025,SE,FT,Systems Administrator,190000,USD,190000,US,0,US,M
1583,2025,SE,FT,Systems Administrator,160000,USD,160000,US,0,US,M
1584,2025,EN,FT,Analyst,104577,USD,104577,CA,0,CA,M
1585,2025,EN,FT,Analyst,85948,USD,85948,CA,0,CA,M
1586,2025,EN,FT,Manager,156000,USD,156000,CA,0,CA,M
1587,2025,EN,FT,Manager,74000,USD,74000,CA,0,CA,M
1588,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1589,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1590,2025,SE,FT,Analyst,137670,USD,137670,US,0,US,M
1591,2025,SE,FT,Analyst,116168,USD,116168,US,0,US,M
1592,2025,MI,FT,Cyber Risk Manager,156000,USD,156000,CA,0,CA,M
1593,2025,MI,FT,Cyber Risk Manager,85000,USD,85000,CA,0,CA,M
1594,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1595,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1596,2025,MI,FT,Security Manager,144000,USD,144000,US,0,US,M
1597,2025,MI,FT,Security Manager,101000,USD,101000,US,0,US,M
1598,2025,SE,FT,Manager,222600,USD,222600,US,0,US,M
1599,2025,SE,FT,Manager,106400,USD,106400,US,0,US,M
1600,2025,MI,FT,Manager,156000,USD,156000,CA,0,CA,M
1601,2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
1602,2025,SE,FT,Consultant,138000,USD,138000,CA,0,CA,M
1603,2025,SE,FT,Consultant,72000,USD,72000,CA,0,CA,M
1604,2025,SE,FT,Systems Administrator,220000,USD,220000,US,0,US,M
1605,2025,SE,FT,Systems Administrator,150000,USD,150000,US,0,US,M
1606,2025,SE,FT,Consultant,138000,USD,138000,CA,0,CA,M
1607,2025,SE,FT,Consultant,57000,USD,57000,CA,0,CA,M
1608,2025,SE,FT,Systems Engineer,234000,USD,234000,US,0,US,M
1609,2025,SE,FT,Systems Engineer,146000,USD,146000,US,0,US,M
1610,2025,MI,FT,Systems Engineer,141000,USD,141000,US,0,US,M
1611,2025,MI,FT,Systems Engineer,133499,USD,133499,US,0,US,M
1612,2025,SE,FT,IT Auditor,141263,USD,141263,US,100,US,M
1613,2025,SE,FT,IT Auditor,120230,USD,120230,US,100,US,M
1614,2025,EX,FT,Platform Engineer,281300,USD,281300,US,0,US,M
1615,2025,EX,FT,Platform Engineer,205400,USD,205400,US,0,US,M
1616,2025,EN,FT,Analyst,132800,USD,132800,US,0,US,M
1617,2025,EN,FT,Analyst,79700,USD,79700,US,0,US,M
1618,2025,SE,FT,Intelligence Analyst,65000,USD,65000,US,100,US,M
1619,2025,SE,FT,Intelligence Analyst,60000,USD,60000,US,100,US,M
1620,2025,SE,FT,Security Architect,200000,USD,200000,US,0,US,M
1621,2025,SE,FT,Security Architect,144000,USD,144000,US,0,US,M
1622,2025,SE,FT,Security Engineer,145530,USD,145530,US,0,US,M
1623,2025,SE,FT,Security Engineer,102708,USD,102708,US,0,US,M
1624,2025,EN,FT,Security Analyst,120000,USD,120000,US,0,US,M
1625,2025,EN,FT,Security Analyst,90000,USD,90000,US,0,US,M
1626,2025,EN,FT,Security Analyst,136800,USD,136800,US,0,US,M
1627,2025,EN,FT,Security Analyst,73900,USD,73900,US,0,US,M
1628,2025,EN,FT,Security Analyst,170300,USD,170300,US,0,US,M
1629,2025,EN,FT,Security Analyst,91200,USD,91200,US,0,US,M
1630,2025,EX,FT,Security Engineer,218625,USD,218625,US,0,US,M
1631,2025,EX,FT,Security Engineer,131175,USD,131175,US,0,US,M
1632,2025,SE,FT,Security Engineer,158100,USD,158100,US,100,US,M
1633,2025,SE,FT,Security Engineer,85300,USD,85300,US,100,US,M
1634,2025,MI,FT,Security Engineer,110000,USD,110000,US,0,US,M
1635,2025,MI,FT,Security Engineer,75000,USD,75000,US,0,US,M
1636,2025,SE,FT,Cyber Security,137700,USD,137700,US,0,US,M
1637,2025,SE,FT,Cyber Security,78200,USD,78200,US,0,US,M
1638,2025,SE,FT,Security Engineer,224400,USD,224400,US,0,US,M
1639,2025,SE,FT,Security Engineer,149600,USD,149600,US,0,US,M
1640,2025,MI,FT,Security Engineer,165550,USD,165550,US,0,US,M
1641,2025,MI,FT,Security Engineer,117270,USD,117270,US,0,US,M
1642,2025,SE,FT,Compliance Manager,139112,USD,139112,US,0,US,M
1643,2025,SE,FT,Compliance Manager,94849,USD,94849,US,0,US,M
1644,2025,SE,FT,DevSecOps Engineer,181900,USD,181900,US,0,US,M
1645,2025,SE,FT,DevSecOps Engineer,145200,USD,145200,US,0,US,M
1646,2025,EN,FT,SOC Analyst,62700,GBP,79367,GB,0,GB,M
1647,2025,EN,FT,SOC Analyst,37500,GBP,47468,GB,0,GB,M
1648,2025,MI,FT,Project Manager,125000,USD,125000,US,0,US,M
1649,2025,MI,FT,Project Manager,85000,USD,85000,US,0,US,M
1650,2025,EX,FT,Privacy Officer,305000,USD,305000,US,100,US,M
